"","sample.size","estimate","estimator","subset","simulation"
"t-learner1293","3000",0.543429977757181,"t-learner","all.covariates","D"
"aipw1293","3000",0.441274899241899,"aipw","all.covariates","D"
"ipw1294","3000",NA,"ipw","smart","D"
"t-learner1294","3000",0.532031300890756,"t-learner","smart","D"
"aipw1294","3000",NA,"aipw","smart","D"
"ipw1295","3000",NA,"ipw","minimal.set","D"
"t-learner1295","3000",0.53105065391828,"t-learner","minimal.set","D"
"aipw1295","3000",NA,"aipw","minimal.set","D"
"ipw1296","3000",1.42638617049213,"ipw","all.covariates","A"
"t-learner1296","3000",0.799657402352713,"t-learner","all.covariates","A"
"aipw1296","3000",0.822462151289061,"aipw","all.covariates","A"
"ipw1297","3000",Inf,"ipw","smart","A"
"t-learner1297","3000",0.788789857729757,"t-learner","smart","A"
"aipw1297","3000",Inf,"aipw","smart","A"
"ipw1298","3000",NA,"ipw","minimal.set","A"
"t-learner1298","3000",0.790324549025445,"t-learner","minimal.set","A"
"aipw1298","3000",NA,"aipw","minimal.set","A"
"ipw1299","3000",0.840024697991104,"ipw","all.covariates","B"
"t-learner1299","3000",0.813071731572616,"t-learner","all.covariates","B"
"aipw1299","3000",0.823681849798549,"aipw","all.covariates","B"
"ipw1300","3000",0.822766841609184,"ipw","smart","B"
"t-learner1300","3000",0.815068695936384,"t-learner","smart","B"
"aipw1300","3000",0.820889346849051,"aipw","smart","B"
"ipw1301","3000",0.871459211806265,"ipw","minimal.set","B"
"t-learner1301","3000",0.81534117702691,"t-learner","minimal.set","B"
"aipw1301","3000",0.82782809374652,"aipw","minimal.set","B"
"ipw1302","3000",-0.601048594445169,"ipw","all.covariates","C"
"t-learner1302","3000",-0.346003464069228,"t-learner","all.covariates","C"
"aipw1302","3000",-0.328527131620029,"aipw","all.covariates","C"
"ipw1303","3000",-0.86033410955506,"ipw","smart","C"
"t-learner1303","3000",-0.339957704291541,"t-learner","smart","C"
"aipw1303","3000",-0.377497704852674,"aipw","smart","C"
"ipw1304","3000",Inf,"ipw","minimal.set","C"
"t-learner1304","3000",-0.324224944348836,"t-learner","minimal.set","C"
"aipw1304","3000",Inf,"aipw","minimal.set","C"
"ipw1305","3000",0.948556518872665,"ipw","all.covariates","D"
"t-learner1305","3000",0.573135229131149,"t-learner","all.covariates","D"
"aipw1305","3000",0.570881731923598,"aipw","all.covariates","D"
"ipw1306","3000",NA,"ipw","smart","D"
"t-learner1306","3000",0.574173219434526,"t-learner","smart","D"
"aipw1306","3000",NA,"aipw","smart","D"
"ipw1307","3000",NA,"ipw","minimal.set","D"
"t-learner1307","3000",0.569293572657934,"t-learner","minimal.set","D"
"aipw1307","3000",NA,"aipw","minimal.set","D"
"ipw1308","3000",1.41815881004649,"ipw","all.covariates","A"
"t-learner1308","3000",0.813060351352104,"t-learner","all.covariates","A"
"aipw1308","3000",0.787440351962913,"aipw","all.covariates","A"
"ipw1309","3000",1.57163008999271,"ipw","smart","A"
"t-learner1309","3000",0.816636154195954,"t-learner","smart","A"
"aipw1309","3000",0.789647517860491,"aipw","smart","A"
"ipw1310","3000",1.96024080276298,"ipw","minimal.set","A"
"t-learner1310","3000",0.816701887465261,"t-learner","minimal.set","A"
"aipw1310","3000",0.742978429783503,"aipw","minimal.set","A"
"ipw1311","3000",0.777724193937836,"ipw","all.covariates","B"
"t-learner1311","3000",0.760891645585881,"t-learner","all.covariates","B"
"aipw1311","3000",0.757469559957756,"aipw","all.covariates","B"
"ipw1312","3000",0.759163476092807,"ipw","smart","B"
"t-learner1312","3000",0.763852435084808,"t-learner","smart","B"
"aipw1312","3000",0.748610675632769,"aipw","smart","B"
"ipw1313","3000",0.771466922905464,"ipw","minimal.set","B"
"t-learner1313","3000",0.765401341132554,"t-learner","minimal.set","B"
"aipw1313","3000",0.746034903743844,"aipw","minimal.set","B"
"ipw1314","3000",-0.334646985834197,"ipw","all.covariates","C"
"t-learner1314","3000",-0.198610683587181,"t-learner","all.covariates","C"
"aipw1314","3000",-0.186376854739022,"aipw","all.covariates","C"
"ipw1315","3000",-0.265797748469224,"ipw","smart","C"
"t-learner1315","3000",-0.212949765919038,"t-learner","smart","C"
"aipw1315","3000",-0.177371560963581,"aipw","smart","C"
"ipw1316","3000",-0.256022624142797,"ipw","minimal.set","C"
"t-learner1316","3000",-0.205636633368202,"t-learner","minimal.set","C"
"aipw1316","3000",-0.133525651776508,"aipw","minimal.set","C"
"ipw1317","3000",NA,"ipw","all.covariates","D"
"t-learner1317","3000",0.626158650844066,"t-learner","all.covariates","D"
"aipw1317","3000",NA,"aipw","all.covariates","D"
"ipw1318","3000",NA,"ipw","smart","D"
"t-learner1318","3000",0.621058418546931,"t-learner","smart","D"
"aipw1318","3000",NA,"aipw","smart","D"
"ipw1319","3000",NA,"ipw","minimal.set","D"
"t-learner1319","3000",0.610945771360016,"t-learner","minimal.set","D"
"aipw1319","3000",NA,"aipw","minimal.set","D"
"ipw1320","3000",1.42232365984136,"ipw","all.covariates","A"
"t-learner1320","3000",0.804706288165161,"t-learner","all.covariates","A"
"aipw1320","3000",0.782146897670498,"aipw","all.covariates","A"
"ipw1321","3000",1.5944606126418,"ipw","smart","A"
"t-learner1321","3000",0.802398361703636,"t-learner","smart","A"
"aipw1321","3000",0.761831480191518,"aipw","smart","A"
"ipw1322","3000",2.23405316244473,"ipw","minimal.set","A"
"t-learner1322","3000",0.799477080194984,"t-learner","minimal.set","A"
"aipw1322","3000",0.788191788006389,"aipw","minimal.set","A"
"ipw1323","3000",0.807241952532381,"ipw","all.covariates","B"
"t-learner1323","3000",0.813418262588371,"t-learner","all.covariates","B"
"aipw1323","3000",0.809761556790918,"aipw","all.covariates","B"
"ipw1324","3000",0.829052416034373,"ipw","smart","B"
"t-learner1324","3000",0.820870502572077,"t-learner","smart","B"
"aipw1324","3000",0.792437153758171,"aipw","smart","B"
"ipw1325","3000",0.819433424324007,"ipw","minimal.set","B"
"t-learner1325","3000",0.812547247626185,"t-learner","minimal.set","B"
"aipw1325","3000",0.781685328165456,"aipw","minimal.set","B"
"ipw1326","3000",-0.701404588378772,"ipw","all.covariates","C"
"t-learner1326","3000",-0.346214192639123,"t-learner","all.covariates","C"
"aipw1326","3000",-0.393903839409162,"aipw","all.covariates","C"
"ipw1327","3000",-0.564572894393034,"ipw","smart","C"
"t-learner1327","3000",-0.339888893721948,"t-learner","smart","C"
"aipw1327","3000",-0.367161341939903,"aipw","smart","C"
"ipw1328","3000",NA,"ipw","minimal.set","C"
"t-learner1328","3000",-0.347100813960437,"t-learner","minimal.set","C"
"aipw1328","3000",NA,"aipw","minimal.set","C"
"ipw1329","3000",NA,"ipw","all.covariates","D"
"t-learner1329","3000",0.632707593891047,"t-learner","all.covariates","D"
"aipw1329","3000",NA,"aipw","all.covariates","D"
"ipw1330","3000",NA,"ipw","smart","D"
"t-learner1330","3000",0.654169484863356,"t-learner","smart","D"
"aipw1330","3000",NA,"aipw","smart","D"
"ipw1331","3000",NA,"ipw","minimal.set","D"
"t-learner1331","3000",0.650590424444176,"t-learner","minimal.set","D"
"aipw1331","3000",NA,"aipw","minimal.set","D"
"ipw1332","3000",1.23588012583108,"ipw","all.covariates","A"
"t-learner1332","3000",0.782213719036651,"t-learner","all.covariates","A"
"aipw1332","3000",0.799461563262759,"aipw","all.covariates","A"
"ipw1333","3000",1.45687339757837,"ipw","smart","A"
"t-learner1333","3000",0.784556655601186,"t-learner","smart","A"
"aipw1333","3000",0.762321428429509,"aipw","smart","A"
"ipw1334","3000",2.07106061755897,"ipw","minimal.set","A"
"t-learner1334","3000",0.778578870701523,"t-learner","minimal.set","A"
"aipw1334","3000",0.778092352033328,"aipw","minimal.set","A"
"ipw1335","3000",0.80166252174192,"ipw","all.covariates","B"
"t-learner1335","3000",0.793571396621146,"t-learner","all.covariates","B"
"aipw1335","3000",0.818249921887319,"aipw","all.covariates","B"
"ipw1336","3000",0.827850596867527,"ipw","smart","B"
"t-learner1336","3000",0.807578685911897,"t-learner","smart","B"
"aipw1336","3000",0.830946932580384,"aipw","smart","B"
"ipw1337","3000",0.828569073009262,"ipw","minimal.set","B"
"t-learner1337","3000",0.802331562640214,"t-learner","minimal.set","B"
"aipw1337","3000",0.828611001970025,"aipw","minimal.set","B"
"ipw1338","3000",-0.481916531975883,"ipw","all.covariates","C"
"t-learner1338","3000",-0.418757734205005,"t-learner","all.covariates","C"
"aipw1338","3000",-0.624849575460091,"aipw","all.covariates","C"
"ipw1339","3000",-0.714279985569144,"ipw","smart","C"
"t-learner1339","3000",-0.391155859655751,"t-learner","smart","C"
"aipw1339","3000",-0.524802377616493,"aipw","smart","C"
"ipw1340","3000",-1.33794046497862,"ipw","minimal.set","C"
"t-learner1340","3000",-0.395942741919939,"t-learner","minimal.set","C"
"aipw1340","3000",-0.757161132368972,"aipw","minimal.set","C"
"ipw1341","3000",NA,"ipw","all.covariates","D"
"t-learner1341","3000",0.555439139157241,"t-learner","all.covariates","D"
"aipw1341","3000",NA,"aipw","all.covariates","D"
"ipw1342","3000",NA,"ipw","smart","D"
"t-learner1342","3000",0.538320184111578,"t-learner","smart","D"
"aipw1342","3000",NA,"aipw","smart","D"
"ipw1343","3000",NA,"ipw","minimal.set","D"
"t-learner1343","3000",0.546435770638107,"t-learner","minimal.set","D"
"aipw1343","3000",NA,"aipw","minimal.set","D"
"ipw1344","3000",1.24962800856144,"ipw","all.covariates","A"
"t-learner1344","3000",0.802664777026483,"t-learner","all.covariates","A"
"aipw1344","3000",0.800030428387948,"aipw","all.covariates","A"
"ipw1345","3000",1.49204554745332,"ipw","smart","A"
"t-learner1345","3000",0.796812313180668,"t-learner","smart","A"
"aipw1345","3000",0.761860959545328,"aipw","smart","A"
"ipw1346","3000",NA,"ipw","minimal.set","A"
"t-learner1346","3000",0.796782173582889,"t-learner","minimal.set","A"
"aipw1346","3000",NA,"aipw","minimal.set","A"
"ipw1347","3000",0.765448337389364,"ipw","all.covariates","B"
"t-learner1347","3000",0.776613854371281,"t-learner","all.covariates","B"
"aipw1347","3000",0.7248062707567,"aipw","all.covariates","B"
"ipw1348","3000",0.775067447463603,"ipw","smart","B"
"t-learner1348","3000",0.778893967041207,"t-learner","smart","B"
"aipw1348","3000",0.722529902025902,"aipw","smart","B"
"ipw1349","3000",0.795466044349725,"ipw","minimal.set","B"
"t-learner1349","3000",0.79198929618081,"t-learner","minimal.set","B"
"aipw1349","3000",0.743629483784603,"aipw","minimal.set","B"
"ipw1350","3000",-0.185551834819893,"ipw","all.covariates","C"
"t-learner1350","3000",-0.290786048819716,"t-learner","all.covariates","C"
"aipw1350","3000",-0.236543983834392,"aipw","all.covariates","C"
"ipw1351","3000",-0.479730099408301,"ipw","smart","C"
"t-learner1351","3000",-0.283051962785895,"t-learner","smart","C"
"aipw1351","3000",-0.401290803643444,"aipw","smart","C"
"ipw1352","3000",-1.15499317880004,"ipw","minimal.set","C"
"t-learner1352","3000",-0.281379662209399,"t-learner","minimal.set","C"
"aipw1352","3000",-0.657035004143863,"aipw","minimal.set","C"
"ipw1353","3000",1.1397002420568,"ipw","all.covariates","D"
"t-learner1353","3000",0.647371982951633,"t-learner","all.covariates","D"
"aipw1353","3000",0.579251505602659,"aipw","all.covariates","D"
"ipw1354","3000",NA,"ipw","smart","D"
"t-learner1354","3000",0.626578128250032,"t-learner","smart","D"
"aipw1354","3000",NA,"aipw","smart","D"
"ipw1355","3000",NA,"ipw","minimal.set","D"
"t-learner1355","3000",0.640261767499803,"t-learner","minimal.set","D"
"aipw1355","3000",NA,"aipw","minimal.set","D"
"ipw1356","3000",1.27308988502413,"ipw","all.covariates","A"
"t-learner1356","3000",0.764139988791555,"t-learner","all.covariates","A"
"aipw1356","3000",0.746981255161167,"aipw","all.covariates","A"
"ipw1357","3000",1.42174428261956,"ipw","smart","A"
"t-learner1357","3000",0.761479210118038,"t-learner","smart","A"
"aipw1357","3000",0.789378686804723,"aipw","smart","A"
"ipw1358","3000",1.81226567032422,"ipw","minimal.set","A"
"t-learner1358","3000",0.766901915180609,"t-learner","minimal.set","A"
"aipw1358","3000",0.783128430027428,"aipw","minimal.set","A"
"ipw1359","3000",0.813751431442955,"ipw","all.covariates","B"
"t-learner1359","3000",0.803531933691666,"t-learner","all.covariates","B"
"aipw1359","3000",0.815743914135977,"aipw","all.covariates","B"
"ipw1360","3000",0.805744356950504,"ipw","smart","B"
"t-learner1360","3000",0.799817619273775,"t-learner","smart","B"
"aipw1360","3000",0.808172431457026,"aipw","smart","B"
"ipw1361","3000",0.820679965651183,"ipw","minimal.set","B"
"t-learner1361","3000",0.806749863457817,"t-learner","minimal.set","B"
"aipw1361","3000",0.807049416102785,"aipw","minimal.set","B"
"ipw1362","3000",-0.623270395901916,"ipw","all.covariates","C"
"t-learner1362","3000",-0.475904664259475,"t-learner","all.covariates","C"
"aipw1362","3000",-0.620699096243244,"aipw","all.covariates","C"
"ipw1363","3000",-0.618841831124666,"ipw","smart","C"
"t-learner1363","3000",-0.492023185164807,"t-learner","smart","C"
"aipw1363","3000",-0.44088123230453,"aipw","smart","C"
"ipw1364","3000",-0.921818050880966,"ipw","minimal.set","C"
"t-learner1364","3000",-0.518623975241583,"t-learner","minimal.set","C"
"aipw1364","3000",0.0245117727044895,"aipw","minimal.set","C"
"ipw1365","3000",1.39303043145433,"ipw","all.covariates","D"
"t-learner1365","3000",0.682901780089612,"t-learner","all.covariates","D"
"aipw1365","3000",0.747258957121687,"aipw","all.covariates","D"
"ipw1366","3000",NA,"ipw","smart","D"
"t-learner1366","3000",0.685069120850093,"t-learner","smart","D"
"aipw1366","3000",NA,"aipw","smart","D"
"ipw1367","3000",NA,"ipw","minimal.set","D"
"t-learner1367","3000",0.692043728734302,"t-learner","minimal.set","D"
"aipw1367","3000",NA,"aipw","minimal.set","D"
"ipw1368","3000",1.2999469587813,"ipw","all.covariates","A"
"t-learner1368","3000",0.791898429764313,"t-learner","all.covariates","A"
"aipw1368","3000",0.80299238774723,"aipw","all.covariates","A"
"ipw1369","3000",1.40666463240039,"ipw","smart","A"
"t-learner1369","3000",0.797380478073524,"t-learner","smart","A"
"aipw1369","3000",0.788863692346596,"aipw","smart","A"
"ipw1370","3000",2.27662464363054,"ipw","minimal.set","A"
"t-learner1370","3000",0.79546377546721,"t-learner","minimal.set","A"
"aipw1370","3000",0.812236022076324,"aipw","minimal.set","A"
"ipw1371","3000",0.777426998093549,"ipw","all.covariates","B"
"t-learner1371","3000",0.75638750557749,"t-learner","all.covariates","B"
"aipw1371","3000",0.750207014162219,"aipw","all.covariates","B"
"ipw1372","3000",0.78396822605951,"ipw","smart","B"
"t-learner1372","3000",0.756312875040582,"t-learner","smart","B"
"aipw1372","3000",0.754594384216324,"aipw","smart","B"
"ipw1373","3000",0.798989727572858,"ipw","minimal.set","B"
"t-learner1373","3000",0.758779579888153,"t-learner","minimal.set","B"
"aipw1373","3000",0.759206421580575,"aipw","minimal.set","B"
"ipw1374","3000",-0.319568023974471,"ipw","all.covariates","C"
"t-learner1374","3000",-0.328188299018868,"t-learner","all.covariates","C"
"aipw1374","3000",-0.363306140573379,"aipw","all.covariates","C"
"ipw1375","3000",-0.371926482030272,"ipw","smart","C"
"t-learner1375","3000",-0.34279933695265,"t-learner","smart","C"
"aipw1375","3000",-0.341072170976857,"aipw","smart","C"
"ipw1376","3000",NA,"ipw","minimal.set","C"
"t-learner1376","3000",-0.325669230156009,"t-learner","minimal.set","C"
"aipw1376","3000",Inf,"aipw","minimal.set","C"
"ipw1377","3000",1.30460927196169,"ipw","all.covariates","D"
"t-learner1377","3000",0.587471107077703,"t-learner","all.covariates","D"
"aipw1377","3000",0.758764919338538,"aipw","all.covariates","D"
"ipw1378","3000",NA,"ipw","smart","D"
"t-learner1378","3000",0.580643904584924,"t-learner","smart","D"
"aipw1378","3000",NA,"aipw","smart","D"
"ipw1379","3000",NA,"ipw","minimal.set","D"
"t-learner1379","3000",0.586931254195798,"t-learner","minimal.set","D"
"aipw1379","3000",NA,"aipw","minimal.set","D"
"ipw1380","3000",1.21684173104265,"ipw","all.covariates","A"
"t-learner1380","3000",0.796944343434112,"t-learner","all.covariates","A"
"aipw1380","3000",0.802303146889984,"aipw","all.covariates","A"
"ipw1381","3000",1.57370987926786,"ipw","smart","A"
"t-learner1381","3000",0.782834341623103,"t-learner","smart","A"
"aipw1381","3000",0.789340675317612,"aipw","smart","A"
"ipw1382","3000",2.36777770905026,"ipw","minimal.set","A"
"t-learner1382","3000",0.78881077462787,"t-learner","minimal.set","A"
"aipw1382","3000",0.860846633588973,"aipw","minimal.set","A"
"ipw1383","3000",0.831377621289447,"ipw","all.covariates","B"
"t-learner1383","3000",0.825207178729702,"t-learner","all.covariates","B"
"aipw1383","3000",0.755700533766671,"aipw","all.covariates","B"
"ipw1384","3000",0.860443390001261,"ipw","smart","B"
"t-learner1384","3000",0.815952410566089,"t-learner","smart","B"
"aipw1384","3000",0.792780591454722,"aipw","smart","B"
"ipw1385","3000",0.854421404451368,"ipw","minimal.set","B"
"t-learner1385","3000",0.829895671053916,"t-learner","minimal.set","B"
"aipw1385","3000",0.781799246111488,"aipw","minimal.set","B"
"ipw1386","3000",-0.214354968627564,"ipw","all.covariates","C"
"t-learner1386","3000",-0.202720537635533,"t-learner","all.covariates","C"
"aipw1386","3000",-0.278227735838305,"aipw","all.covariates","C"
"ipw1387","3000",-0.251834603954896,"ipw","smart","C"
"t-learner1387","3000",-0.200535580278796,"t-learner","smart","C"
"aipw1387","3000",-0.242583678868272,"aipw","smart","C"
"ipw1388","3000",-0.544725703948971,"ipw","minimal.set","C"
"t-learner1388","3000",-0.211967265796156,"t-learner","minimal.set","C"
"aipw1388","3000",-0.202112588945675,"aipw","minimal.set","C"
"ipw1389","3000",NA,"ipw","all.covariates","D"
"t-learner1389","3000",0.556246096921518,"t-learner","all.covariates","D"
"aipw1389","3000",NA,"aipw","all.covariates","D"
"ipw1390","3000",NA,"ipw","smart","D"
"t-learner1390","3000",0.562669317070625,"t-learner","smart","D"
"aipw1390","3000",NA,"aipw","smart","D"
"ipw1391","3000",NA,"ipw","minimal.set","D"
"t-learner1391","3000",0.561151015720235,"t-learner","minimal.set","D"
"aipw1391","3000",NA,"aipw","minimal.set","D"
"ipw1392","3000",1.37079891936812,"ipw","all.covariates","A"
"t-learner1392","3000",0.804726586182855,"t-learner","all.covariates","A"
"aipw1392","3000",0.81612019407182,"aipw","all.covariates","A"
